Rating Date,Team,Division,Rating Score
15/01/2023 (v6.5),Edmonton Oilers,PAC,0.7057748829053195
15/01/2023 (v6.5),Florida Panthers,ATL,0.4491648514810357
15/01/2023 (v6.5),Los Angeles Kings,PAC,0.5820440369742979
15/01/2023 (v6.5),Minnesota Wild,CEN,0.5769089846954099
15/01/2023 (v6.5),Montréal Canadiens,ATL,0.1197751629453628
15/01/2023 (v6.5),Nashville Predators,CEN,0.3411758311623146
15/01/2023 (v6.5),New Jersey Devils,MET,0.8485223755414342
15/01/2023 (v6.5),New York Islanders,MET,0.6405983848356298
15/01/2023 (v6.5),New York Rangers,MET,0.7126457419934424
15/01/2023 (v6.5),Ottawa Senators,ATL,0.396473233915787
15/01/2023 (v6.5),Philadelphia Flyers,MET,0.4502924279851077
15/01/2023 (v6.5),Pittsburgh Penguins,MET,0.5333165365568313
15/01/2023 (v6.5),San Jose Sharks,PAC,0.20987017742325445
15/01/2023 (v6.5),Seattle Kraken,PAC,0.7661692079920175
15/01/2023 (v6.5),St. Louis Blues,CEN,0.3118205039111047
15/01/2023 (v6.5),Tampa Bay Lightning,ATL,0.7365021067716948
15/01/2023 (v6.5),Toronto Maple Leafs,ATL,0.7669191833909187
15/01/2023 (v6.5),Vancouver Canucks,PAC,0.22981475013575087
15/01/2023 (v6.5),Vegas Golden Knights,PAC,0.5919185066138049
15/01/2023 (v6.5),Washington Capitals,MET,0.6017875743629142
15/01/2023 (v6.5),Winnipeg Jets,CEN,0.778851539942653
29/01/2023 (v6.5),Anaheim Ducks,PAC,0.07483870642382238
29/01/2023 (v6.5),Arizona Coyotes,CEN,0.16835598122014545
29/01/2023 (v6.5),Boston Bruins,ATL,0.9450810617834662
29/01/2023 (v6.5),Buffalo Sabres,ATL,0.5195783523008535
29/01/2023 (v6.5),Calgary Flames,CEN,0.6834488421085252
29/01/2023 (v6.5),Carolina Hurricanes,MET,0.7977830342389363
29/01/2023 (v6.5),Chicago Blackhawks,CEN,0.1413713890215126
29/01/2023 (v6.5),Colorado Avalanche,CEN,0.564043406347947
29/01/2023 (v6.5),Columbus Blue Jackets,MET,0.09994068797209783
29/01/2023 (v6.5),Dallas Stars,CEN,0.7098811345844289
29/01/2023 (v6.5),Detroit Red Wings,ATL,0.32166407469565916
29/01/2023 (v6.5),Edmonton Oilers,PAC,0.7547253547189373
29/01/2023 (v6.5),Florida Panthers,ATL,0.47459148072698626
29/01/2023 (v6.5),Los Angeles Kings,PAC,0.5359468049334603
29/01/2023 (v6.5),Minnesota Wild,CEN,0.5325783392705999
29/01/2023 (v6.5),Montréal Canadiens,ATL,0.123349651915622
29/01/2023 (v6.5),Nashville Predators,CEN,0.484266139507498
29/01/2023 (v6.5),New Jersey Devils,MET,0.8444844492124493
29/01/2023 (v6.5),New York Islanders,MET,0.5162814418810985
29/01/2023 (v6.5),New York Rangers,MET,0.7185049927344735
29/01/2023 (v6.5),Ottawa Senators,ATL,0.44613063828803584
29/01/2023 (v6.5),Philadelphia Flyers,MET,0.39356067796649774
29/01/2023 (v6.5),Pittsburgh Penguins,MET,0.5277953303643597
29/01/2023 (v6.5),San Jose Sharks,PAC,0.2158801254312157
29/01/2023 (v6.5),Seattle Kraken,PAC,0.7255243331618684
29/01/2023 (v6.5),St. Louis Blues,CEN,0.2648161392390842
29/01/2023 (v6.5),Tampa Bay Lightning,ATL,0.7965156109170177
29/01/2023 (v6.5),Toronto Maple Leafs,ATL,0.806184844089983
29/01/2023 (v6.5),Vancouver Canucks,PAC,0.21827438256578763
29/01/2023 (v6.5),Vegas Golden Knights,PAC,0.46336143508047783
29/01/2023 (v6.5),Washington Capitals,MET,0.5330347346749162
29/01/2023 (v6.5),Winnipeg Jets,CEN,0.6769355226579135
23/02/2023 (v7.0),Anaheim Ducks,PAC,0.04573086390382997
23/02/2023 (v7.0),Arizona Coyotes,CEN,0.23126468943440925
23/02/2023 (v7.0),Boston Bruins,ATL,0.9316780018836104
23/02/2023 (v7.0),Buffalo Sabres,ATL,0.42237923774742103
23/02/2023 (v7.0),Calgary Flames,CEN,0.5887010634589773
23/02/2023 (v7.0),Carolina Hurricanes,MET,0.889826074085368
23/02/2023 (v7.0),Chicago Blackhawks,CEN,0.18910423424512918
23/02/2023 (v7.0),Colorado Avalanche,CEN,0.47818664236867237
23/02/2023 (v7.0),Columbus Blue Jackets,MET,0.13987550720070346
23/02/2023 (v7.0),Dallas Stars,CEN,0.6200380857354146
23/02/2023 (v7.0),Detroit Red Wings,ATL,0.4624909736163634
23/02/2023 (v7.0),Edmonton Oilers,PAC,0.6600178200206265
23/02/2023 (v7.0),Florida Panthers,ATL,0.5142012539100129
23/02/2023 (v7.0),Los Angeles Kings,PAC,0.5573467550537755
23/02/2023 (v7.0),Minnesota Wild,CEN,0.5532596330044287
23/02/2023 (v7.0),Montréal Canadiens,ATL,0.21106708319304923
23/02/2023 (v7.0),Nashville Predators,CEN,0.4484961149440097
23/02/2023 (v7.0),New Jersey Devils,MET,0.837351856233334
23/02/2023 (v7.0),New York Islanders,MET,0.5368370195340888
23/02/2023 (v7.0),New York Rangers,MET,0.7207038173945796
23/02/2023 (v7.0),Ottawa Senators,ATL,0.42613913577505735
23/02/2023 (v7.0),Philadelphia Flyers,MET,0.3007573160506481
23/02/2023 (v7.0),Pittsburgh Penguins,MET,0.44829415269932993
23/02/2023 (v7.0),San Jose Sharks,PAC,0.22277911142302492
23/02/2023 (v7.0),Seattle Kraken,PAC,0.6313222937224481
23/02/2023 (v7.0),St. Louis Blues,CEN,0.2782772249375147
23/02/2023 (v7.0),Tampa Bay Lightning,ATL,0.6899447382075923
23/02/2023 (v7.0),Toronto Maple Leafs,ATL,0.7864936298275815
23/02/2023 (v7.0),Vancouver Canucks,PAC,0.27706184517160026
23/02/2023 (v7.0),Vegas Golden Knights,PAC,0.7418581486042315
23/02/2023 (v7.0),Washington Capitals,MET,0.48354846429598475
23/02/2023 (v7.0),Winnipeg Jets,CEN,0.5772292239737494
26/02/2023 (v7.0),Anaheim Ducks,PAC,0.0904634444029187
26/02/2023 (v7.0),Arizona Coyotes,CEN,0.15632149947524795
26/02/2023 (v7.0),Boston Bruins,ATL,0.9626546017744488
26/02/2023 (v7.0),Buffalo Sabres,ATL,0.4679926629334833
26/02/2023 (v7.0),Calgary Flames,CEN,0.4522387867769239
26/02/2023 (v7.0),Carolina Hurricanes,MET,0.8664095495360461
26/02/2023 (v7.0),Chicago Blackhawks,CEN,0.18363417874995808
26/02/2023 (v7.0),Colorado Avalanche,CEN,0.4425204230422206
26/02/2023 (v7.0),Columbus Blue Jackets,MET,0.2282553256157958
26/02/2023 (v7.0),Dallas Stars,CEN,0.5795949196455157
26/02/2023 (v7.0),Detroit Red Wings,ATL,0.6181231934007684
26/02/2023 (v7.0),Edmonton Oilers,PAC,0.5364050708727156
26/02/2023 (v7.0),Florida Panthers,ATL,0.5989978074671847
26/02/2023 (v7.0),Los Angeles Kings,PAC,0.5765517252310328
26/02/2023 (v7.0),Minnesota Wild,CEN,0.6084945170827043
26/02/2023 (v7.0),Montréal Canadiens,ATL,0.3541938047770983
26/02/2023 (v7.0),Nashville Predators,CEN,0.5164914719274106
26/02/2023 (v7.0),New Jersey Devils,MET,0.7653804481231622
26/02/2023 (v7.0),New York Islanders,MET,0.5131328440491574
26/02/2023 (v7.0),New York Rangers,MET,0.7577336722848667
26/02/2023 (v7.0),Ottawa Senators,ATL,0.3324656725525347
26/02/2023 (v7.0),Philadelphia Flyers,MET,0.3038095745681072
26/02/2023 (v7.0),Pittsburgh Penguins,MET,0.48274894883430375
26/02/2023 (v7.0),San Jose Sharks,PAC,0.26274097896223336
26/02/2023 (v7.0),Seattle Kraken,PAC,0.6357111036787553
26/02/2023 (v7.0),St. Louis Blues,CEN,0.22693940829775167
26/02/2023 (v7.0),Tampa Bay Lightning,ATL,0.6793180677694357
26/02/2023 (v7.0),Toronto Maple Leafs,ATL,0.6453730961802896
26/02/2023 (v7.0),Vancouver Canucks,PAC,0.36464434167938586
26/02/2023 (v7.0),Vegas Golden Knights,PAC,0.7619178888793199
26/02/2023 (v7.0),Washington Capitals,MET,0.3960660592085764
26/02/2023 (v7.0),Winnipeg Jets,CEN,0.4680030033940243
12/03/2023 (v7.0),Anaheim Ducks,PAC,0.1236475720246692
12/03/2023 (v7.0),Arizona Coyotes,CEN,0.10186897758562044
12/03/2023 (v7.0),Boston Bruins,ATL,0.9728098877063878
12/03/2023 (v7.0),Buffalo Sabres,ATL,0.4921575713353884
12/03/2023 (v7.0),Calgary Flames,CEN,0.41026361133457323
12/03/2023 (v7.0),Carolina Hurricanes,MET,0.8561389681501208
12/03/2023 (v7.0),Chicago Blackhawks,CEN,0.07706478303985163
12/03/2023 (v7.0),Colorado Avalanche,CEN,0.6344839514343189
12/03/2023 (v7.0),Columbus Blue Jackets,MET,0.22845644777175061
12/03/2023 (v7.0),Dallas Stars,CEN,0.5740897083660376
12/03/2023 (v7.0),Detroit Red Wings,ATL,0.4150937949126629
12/03/2023 (v7.0),Edmonton Oilers,PAC,0.6633075791096601
12/03/2023 (v7.0),Florida Panthers,ATL,0.5272871734228414
12/03/2023 (v7.0),Los Angeles Kings,PAC,0.6351027973868382
12/03/2023 (v7.0),Minnesota Wild,CEN,0.5354694132062356
12/03/2023 (v7.0),Montréal Canadiens,ATL,0.24332978203196398
12/03/2023 (v7.0),Nashville Predators,CEN,0.5069951782851125
12/03/2023 (v7.0),New Jersey Devils,MET,0.8295441442543112
12/03/2023 (v7.0),New York Islanders,MET,0.5635157670965034
12/03/2023 (v7.0),New York Rangers,MET,0.5070627509430622
12/03/2023 (v7.0),Ottawa Senators,ATL,0.347575439083679
12/03/2023 (v7.0),Philadelphia Flyers,MET,0.2824282205792843
12/03/2023 (v7.0),Pittsburgh Penguins,MET,0.48845564511639755
12/03/2023 (v7.0),San Jose Sharks,PAC,0.24594463104492964
12/03/2023 (v7.0),Seattle Kraken,PAC,0.5839602350263138
12/03/2023 (v7.0),St. Louis Blues,CEN,0.349016019988115
12/03/2023 (v7.0),Tampa Bay Lightning,ATL,0.7619226903820538
12/03/2023 (v7.0),Toronto Maple Leafs,ATL,0.8259059636853562
12/03/2023 (v7.0),Vancouver Canucks,PAC,0.33384766426889856
12/03/2023 (v7.0),Vegas Golden Knights,PAC,0.7785909563222481
12/03/2023 (v7.0),Washington Capitals,MET,0.5590172981772947
12/03/2023 (v7.0),Winnipeg Jets,CEN,0.46075317611621625
